receipt_number,invoice_number,amount_paid,payment_date,payment_mode,remarks
RCP/2025-26/018893,INV/2025-26/021913,6000,25-04-2025,BANK_TRANSFER,
RCP/2025-26/018895,INV/2025-26/021915,500,26-04-2025,CASH,
RCP/2025-26/018897,INV/2025-26/021917,375,14-04-2025,UPI,
RCP/2025-26/018905,INV/2025-26/021925,3000,07-10-2025,CASH,
RCP/2025-26/018906,INV/2025-26/021926,3000,09-11-2025,UPI,
RCP/2025-26/018912,INV/2025-26/021934,1000,26-04-2025,ONLINE,
RCP/2025-26/018927,INV/2025-26/021950,1000,19-04-2025,UPI,
RCP/2025-26/018931,INV/2025-26/021955,3000,07-04-2025,ONLINE,
RCP/2025-26/018932,INV/2025-26/021956,3000,15-05-2025,UPI,
RCP/2025-26/018935,INV/2025-26/021960,3000,22-09-2025,UPI,
RCP/2025-26/018940,INV/2025-26/021969,500,18-04-2025,CHEQUE,
RCP/2025-26/018943,INV/2025-26/021973,3000,23-04-2025,ONLINE,
RCP/2025-26/018948,INV/2025-26/021978,3000,13-09-2025,CASH,
RCP/2025-26/018950,INV/2025-26/021981,3000,03-12-2025,UPI,
RCP/2025-26/018952,INV/2025-26/021983,3000,13-02-2026,CASH,
RCP/2025-26/018956,INV/2025-26/021987,500,18-04-2025,CHEQUE,
RCP/2025-26/018957,INV/2025-26/021988,1000,26-04-2025,UPI,
RCP/2025-26/018960,INV/2025-26/021991,3000,26-04-2025,UPI,
RCP/2025-26/018962,INV/2025-26/021993,3000,24-06-2025,CHEQUE,
RCP/2025-26/018963,INV/2025-26/021994,3000,14-07-2025,UPI,
RCP/2025-26/018972,INV/2025-26/022004,1000,24-04-2025,BANK_TRANSFER,
RCP/2025-26/018983,INV/2025-26/022021,6000,18-04-2025,BANK_TRANSFER,
RCP/2025-26/018990,INV/2025-26/022028,3000,22-05-2025,UPI,
RCP/2025-26/018992,INV/2025-26/022030,3000,12-07-2025,ONLINE,
RCP/2025-26/018996,INV/2025-26/022034,3000,16-11-2025,CHEQUE,
RCP/2025-26/019003,INV/2025-26/022041,500,25-04-2025,CASH,
RCP/2025-26/019006,INV/2025-26/022045,3000,07-04-2025,UPI,
RCP/2025-26/019011,INV/2025-26/022051,3000,04-10-2025,UPI,
RCP/2025-26/019014,INV/2025-26/022054,3000,10-01-2026,ONLINE,
RCP/2025-26/019031,INV/2025-26/022071,3000,15-12-2025,UPI,
RCP/2025-26/019036,INV/2025-26/022076,1000,18-04-2025,CHEQUE,
RCP/2025-26/019039,INV/2025-26/022079,375,15-04-2025,CASH,
RCP/2025-26/019041,INV/2025-26/022081,4000,15-04-2025,CHEQUE,
RCP/2025-26/019042,INV/2025-26/022082,4000,14-05-2025,UPI,
RCP/2025-26/019053,INV/2025-26/022095,1000,20-04-2025,UPI,
RCP/2025-26/019056,INV/2025-26/022099,4000,08-04-2025,CASH,
RCP/2025-26/019070,INV/2025-26/022116,500,20-10-2025,CASH,
RCP/2025-26/019074,INV/2025-26/022120,4000,18-07-2025,ONLINE,
RCP/2025-26/019079,INV/2025-26/022126,4000,08-01-2026,ONLINE,
RCP/2025-26/019086,INV/2025-26/022134,500,17-10-2025,ONLINE,
RCP/2025-26/019106,INV/2025-26/022156,4000,11-07-2025,BANK_TRANSFER,
RCP/2025-26/019109,INV/2025-26/022160,4000,19-11-2025,UPI,
RCP/2025-26/019114,INV/2025-26/022167,1000,16-04-2025,CASH,
RCP/2025-26/019128,INV/2025-26/022185,1000,15-04-2025,ONLINE,
RCP/2025-26/019130,INV/2025-26/022187,500,23-04-2025,CHEQUE,
RCP/2025-26/019131,INV/2025-26/022188,500,17-10-2025,UPI,
RCP/2025-26/019146,INV/2025-26/022206,500,23-10-2025,UPI,
RCP/2025-26/019149,INV/2025-26/022209,4000,21-06-2025,CASH,
RCP/2025-26/019152,INV/2025-26/022212,4000,23-09-2025,UPI,
RCP/2025-26/019160,INV/2025-26/022221,1000,18-04-2025,UPI,
RCP/2025-26/019163,INV/2025-26/022224,500,21-10-2025,UPI,
RCP/2025-26/019164,INV/2025-26/022225,4000,18-04-2025,UPI,
RCP/2025-26/019173,INV/2025-26/022234,4000,07-01-2026,CASH,
RCP/2025-26/019177,INV/2025-26/022238,2000,13-04-2025,CASH,
RCP/2025-26/019183,INV/2025-26/022247,4000,12-08-2025,BANK_TRANSFER,
RCP/2025-26/019184,INV/2025-26/022248,4000,07-09-2025,CHEQUE,
RCP/2025-26/019189,INV/2025-26/022253,4000,20-02-2026,CHEQUE,
RCP/2025-26/019194,INV/2025-26/022258,1500,13-04-2025,BANK_TRANSFER,
RCP/2025-26/019196,INV/2025-26/022260,500,15-10-2025,BANK_TRANSFER,
RCP/2025-26/019200,INV/2025-26/022265,4000,10-08-2025,CASH,
RCP/2025-26/019204,INV/2025-26/022272,4000,19-03-2026,CHEQUE,
RCP/2025-26/019215,INV/2025-26/022285,4000,11-10-2025,CASH,
RCP/2025-26/019226,INV/2025-26/022298,4000,25-05-2025,UPI,
RCP/2025-26/019229,INV/2025-26/022303,4000,22-10-2025,ONLINE,
RCP/2025-26/019232,INV/2025-26/022306,4000,11-01-2026,CHEQUE,
RCP/2025-26/019235,INV/2025-26/022309,8000,26-04-2025,CHEQUE,
RCP/2025-26/019241,INV/2025-26/022316,4000,07-05-2025,UPI,
RCP/2025-26/019256,INV/2025-26/022335,4000,08-06-2025,UPI,
RCP/2025-26/019257,INV/2025-26/022336,4000,08-07-2025,UPI,
RCP/2025-26/019258,INV/2025-26/022337,4000,18-08-2025,UPI,
RCP/2025-26/019259,INV/2025-26/022338,4000,08-09-2025,CASH,
RCP/2025-26/019265,INV/2025-26/022345,8000,22-04-2025,CHEQUE,
RCP/2025-26/019275,INV/2025-26/022356,4000,15-09-2025,UPI,
RCP/2025-26/019283,INV/2025-26/022366,1500,26-04-2025,CASH,
RCP/2025-26/019287,INV/2025-26/022370,4000,13-05-2025,UPI,
RCP/2025-26/019290,INV/2025-26/022373,4000,06-08-2025,UPI,
RCP/2025-26/019302,INV/2025-26/022387,4000,07-04-2025,BANK_TRANSFER,
RCP/2025-26/019306,INV/2025-26/022393,4000,09-10-2025,CASH,
RCP/2025-26/019320,INV/2025-26/022408,4000,20-07-2025,UPI,
RCP/2025-26/019321,INV/2025-26/022409,4000,10-08-2025,CASH,
RCP/2025-26/019322,INV/2025-26/022410,4000,10-09-2025,UPI,
RCP/2025-26/019324,INV/2025-26/022412,4000,04-11-2025,BANK_TRANSFER,
RCP/2025-26/019325,INV/2025-26/022413,4000,03-12-2025,CASH,
RCP/2025-26/019327,INV/2025-26/022415,4000,06-02-2026,UPI,
RCP/2025-26/019338,INV/2025-26/022427,4000,04-08-2025,CASH,
RCP/2025-26/019343,INV/2025-26/022433,4000,31-01-2026,UPI,
RCP/2025-26/019346,INV/2025-26/022436,2000,23-04-2025,CHEQUE,
RCP/2025-26/019347,INV/2025-26/022437,1000,13-04-2025,UPI,
RCP/2025-26/019351,INV/2025-26/022442,4000,22-05-2025,BANK_TRANSFER,
RCP/2025-26/019352,INV/2025-26/022443,4000,19-06-2025,CASH,
RCP/2025-26/019357,INV/2025-26/022449,4000,09-12-2025,CHEQUE,
RCP/2025-26/019358,INV/2025-26/022450,4000,02-01-2026,CHEQUE,
RCP/2025-26/019359,INV/2025-26/022451,4000,09-02-2026,BANK_TRANSFER,
RCP/2025-26/019363,INV/2025-26/022455,1000,20-04-2025,UPI,
RCP/2025-26/019364,INV/2025-26/022456,1500,13-04-2025,BANK_TRANSFER,
RCP/2025-26/019368,INV/2025-26/022460,4000,19-05-2025,BANK_TRANSFER,
RCP/2025-26/019373,INV/2025-26/022465,4000,07-10-2025,ONLINE,
RCP/2025-26/019374,INV/2025-26/022466,4000,02-11-2025,CASH,
RCP/2025-26/019378,INV/2025-26/022471,8000,25-04-2025,CASH,
RCP/2025-26/019379,INV/2025-26/022472,2000,16-04-2025,ONLINE,
RCP/2025-26/019382,INV/2025-26/022475,500,17-04-2025,CASH,
RCP/2025-26/019383,INV/2025-26/022476,500,11-10-2025,CHEQUE,
RCP/2025-26/019384,INV/2025-26/022477,4000,13-04-2025,UPI,
RCP/2025-26/019389,INV/2025-26/022483,4000,20-10-2025,BANK_TRANSFER,
RCP/2025-26/019396,INV/2025-26/022491,1000,18-04-2025,UPI,
RCP/2025-26/019397,INV/2025-26/022492,1500,17-04-2025,UPI,
RCP/2025-26/019402,INV/2025-26/022497,4000,21-06-2025,CASH,
RCP/2025-26/019422,INV/2025-26/022517,4000,09-08-2025,UPI,
RCP/2025-26/019432,INV/2025-26/022529,500,23-04-2025,UPI,
RCP/2025-26/019433,INV/2025-26/022530,500,23-10-2025,UPI,
RCP/2025-26/019454,INV/2025-26/022555,4000,09-10-2025,CASH,
RCP/2025-26/019455,INV/2025-26/022556,4000,18-11-2025,CASH,
RCP/2025-26/019460,INV/2025-26/022562,2000,26-04-2025,BANK_TRANSFER,
RCP/2025-26/019461,INV/2025-26/022563,1000,23-04-2025,ONLINE,
RCP/2025-26/019471,INV/2025-26/022575,4000,19-12-2025,ONLINE,
RCP/2025-26/019478,INV/2025-26/022583,500,21-04-2025,CASH,
RCP/2025-26/019490,INV/2025-26/022596,4000,07-03-2026,CASH,
RCP/2025-26/019493,INV/2025-26/022599,1000,20-04-2025,CASH,
RCP/2025-26/019514,INV/2025-26/022623,4000,08-06-2025,CASH,
RCP/2025-26/019519,INV/2025-26/022628,4000,02-11-2025,CASH,
RCP/2025-26/019521,INV/2025-26/022630,4000,02-01-2026,BANK_TRANSFER,
RCP/2025-26/019522,INV/2025-26/022631,4000,15-02-2026,UPI,
RCP/2025-26/019532,INV/2025-26/022642,4000,16-07-2025,ONLINE,
RCP/2025-26/019533,INV/2025-26/022643,4000,21-08-2025,UPI,
RCP/2025-26/019535,INV/2025-26/022645,4000,12-10-2025,ONLINE,
RCP/2025-26/019536,INV/2025-26/022646,4000,18-11-2025,ONLINE,
RCP/2025-26/019538,INV/2025-26/022648,4000,08-01-2026,BANK_TRANSFER,
RCP/2025-26/019552,INV/2025-26/022663,4000,07-10-2025,BANK_TRANSFER,
RCP/2025-26/019564,INV/2025-26/022675,4000,10-04-2025,BANK_TRANSFER,
RCP/2025-26/019570,INV/2025-26/022681,4000,20-10-2025,CHEQUE,
RCP/2025-26/019579,INV/2025-26/022691,500,19-04-2025,CASH,
RCP/2025-26/019587,INV/2025-26/022701,4000,10-12-2025,CASH,
RCP/2025-26/019590,INV/2025-26/022705,8000,21-04-2025,CASH,
RCP/2025-26/019596,INV/2025-26/022713,4000,05-06-2025,CASH,
RCP/2025-26/019597,INV/2025-26/022714,4000,11-07-2025,CASH,
RCP/2025-26/019599,INV/2025-26/022716,4000,15-09-2025,UPI,
RCP/2025-26/019600,INV/2025-26/022717,4000,10-10-2025,UPI,
RCP/2025-26/019603,INV/2025-26/022720,4000,02-01-2026,CASH,
RCP/2025-26/019606,INV/2025-26/022723,8000,24-04-2025,CASH,
RCP/2025-26/019608,INV/2025-26/022725,1000,24-04-2025,CHEQUE,
RCP/2025-26/019610,INV/2025-26/022727,500,17-04-2025,CASH,
RCP/2025-26/019616,INV/2025-26/022734,4000,21-09-2025,BANK_TRANSFER,
RCP/2025-26/019621,INV/2025-26/022739,4000,10-02-2026,UPI,
RCP/2025-26/019623,INV/2025-26/022741,8000,26-04-2025,CHEQUE,
RCP/2025-26/019624,INV/2025-26/022742,2000,25-04-2025,UPI,
RCP/2025-26/019626,INV/2025-26/022744,1500,15-04-2025,CASH,
RCP/2025-26/019635,INV/2025-26/022753,4000,10-10-2025,CHEQUE,
RCP/2025-26/019643,INV/2025-26/022762,1500,18-04-2025,CHEQUE,
RCP/2025-26/019654,INV/2025-26/022774,4000,01-01-2026,ONLINE,
RCP/2025-26/019666,INV/2025-26/022788,4000,05-09-2025,CHEQUE,
RCP/2025-26/019670,INV/2025-26/022793,4000,02-02-2026,UPI,
RCP/2025-26/019671,INV/2025-26/022794,4000,02-03-2026,CASH,
RCP/2025-26/019672,INV/2025-26/022795,8000,20-04-2025,UPI,
RCP/2025-26/019673,INV/2025-26/022797,1000,22-04-2025,UPI,
RCP/2025-26/019676,INV/2025-26/022800,500,12-10-2025,UPI,
RCP/2025-26/019679,INV/2025-26/022803,4000,14-06-2025,CHEQUE,
RCP/2025-26/019684,INV/2025-26/022810,4000,01-01-2026,UPI,
RCP/2025-26/019687,INV/2025-26/022813,8000,26-04-2025,BANK_TRANSFER,
RCP/2025-26/019688,INV/2025-26/022814,2000,21-04-2025,CASH,
RCP/2025-26/019689,INV/2025-26/022815,1000,14-04-2025,CASH,
RCP/2025-26/019691,INV/2025-26/022817,500,26-04-2025,CASH,
RCP/2025-26/019697,INV/2025-26/022823,4000,21-08-2025,BANK_TRANSFER,
RCP/2025-26/019704,INV/2025-26/022830,4000,10-03-2026,ONLINE,
RCP/2025-26/019707,INV/2025-26/022833,1000,22-04-2025,UPI,
RCP/2025-26/019708,INV/2025-26/022835,500,13-04-2025,UPI,
RCP/2025-26/019709,INV/2025-26/022836,500,23-10-2025,CHEQUE,
RCP/2025-26/019718,INV/2025-26/022847,4000,07-02-2026,CASH,
RCP/2025-26/019725,INV/2025-26/022854,500,16-10-2025,CHEQUE,
RCP/2025-26/019728,INV/2025-26/022857,4000,20-06-2025,CASH,
RCP/2025-26/019731,INV/2025-26/022860,4000,11-09-2025,CASH,
RCP/2025-26/019734,INV/2025-26/022864,4000,10-01-2026,CASH,
RCP/2025-26/019735,INV/2025-26/022865,4000,31-01-2026,CASH,
RCP/2025-26/019736,INV/2025-26/022866,4000,20-03-2026,CASH,
RCP/2025-26/019745,INV/2025-26/022876,4000,18-07-2025,CASH,
RCP/2025-26/019756,INV/2025-26/022890,500,20-10-2025,CHEQUE,
RCP/2025-26/019757,INV/2025-26/022891,4000,15-04-2025,CASH,
RCP/2025-26/019777,INV/2025-26/022913,4000,17-08-2025,UPI,
RCP/2025-26/019778,INV/2025-26/022915,4000,10-10-2025,UPI,
RCP/2025-26/019786,INV/2025-26/022923,1000,18-04-2025,CHEQUE,
RCP/2025-26/019793,INV/2025-26/022932,4000,19-09-2025,CASH,
RCP/2025-26/019795,INV/2025-26/022934,4000,20-11-2025,UPI,
RCP/2025-26/019797,INV/2025-26/022936,4000,13-01-2026,UPI,
RCP/2025-26/019801,INV/2025-26/022940,2000,20-04-2025,CASH,
RCP/2025-26/019804,INV/2025-26/022944,500,18-10-2025,CASH,
RCP/2025-26/019810,INV/2025-26/022952,4000,05-11-2025,BANK_TRANSFER,
RCP/2025-26/019814,INV/2025-26/022959,1000,19-04-2025,CASH,
RCP/2025-26/019815,INV/2025-26/022960,1500,16-04-2025,CASH,
RCP/2025-26/019821,INV/2025-26/022968,4000,14-09-2025,CASH,
RCP/2025-26/019827,INV/2025-26/022975,8000,17-04-2025,ONLINE,
RCP/2025-26/019828,INV/2025-26/022976,2000,14-04-2025,UPI,
RCP/2025-26/019833,INV/2025-26/022982,4000,23-05-2025,CASH,
RCP/2025-26/019836,INV/2025-26/022986,4000,06-09-2025,UPI,
RCP/2025-26/019838,INV/2025-26/022989,4000,20-12-2025,UPI,
RCP/2025-26/019839,INV/2025-26/022990,4000,17-01-2026,CASH,
RCP/2025-26/019842,INV/2025-26/022995,1000,23-04-2025,UPI,
RCP/2025-26/019844,INV/2025-26/022997,500,24-04-2025,CASH,
RCP/2025-26/019851,INV/2025-26/023004,4000,18-09-2025,CASH,
RCP/2025-26/019852,INV/2025-26/023005,4000,04-10-2025,UPI,
RCP/2025-26/019856,INV/2025-26/023009,4000,02-02-2026,UPI,
RCP/2025-26/019858,INV/2025-26/023011,8000,21-04-2025,ONLINE,
RCP/2025-26/019860,INV/2025-26/023014,1500,23-04-2025,ONLINE,
RCP/2025-26/019863,INV/2025-26/023018,4000,14-05-2025,UPI,
RCP/2025-26/019865,INV/2025-26/023022,4000,23-09-2025,CHEQUE,
RCP/2025-26/019866,INV/2025-26/023023,4000,07-10-2025,CASH,
RCP/2025-26/019871,INV/2025-26/023030,2000,15-04-2025,UPI,
RCP/2025-26/019872,INV/2025-26/023031,1000,20-04-2025,ONLINE,
RCP/2025-26/019876,INV/2025-26/023035,4000,11-04-2025,CASH,
RCP/2025-26/019877,INV/2025-26/023036,4000,23-05-2025,ONLINE,
RCP/2025-26/019880,INV/2025-26/023039,4000,20-08-2025,BANK_TRANSFER,
RCP/2025-26/019881,INV/2025-26/023040,4000,21-09-2025,UPI,
RCP/2025-26/019890,INV/2025-26/023050,1500,26-04-2025,CASH,
RCP/2025-26/019895,INV/2025-26/023056,4000,25-07-2025,BANK_TRANSFER,
RCP/2025-26/019903,INV/2025-26/023064,4000,17-03-2026,BANK_TRANSFER,
RCP/2025-26/019914,INV/2025-26/023077,4000,12-10-2025,UPI,
RCP/2025-26/019915,INV/2025-26/023078,4000,05-11-2025,CHEQUE,
RCP/2025-26/019924,INV/2025-26/023087,500,24-04-2025,UPI,
RCP/2025-26/019925,INV/2025-26/023089,4000,20-04-2025,CASH,
RCP/2025-26/019927,INV/2025-26/023091,4000,07-06-2025,CASH,
RCP/2025-26/019930,INV/2025-26/023096,4000,17-11-2025,CASH,
RCP/2025-26/019940,INV/2025-26/023107,4000,17-04-2025,UPI,
RCP/2025-26/019954,INV/2025-26/023124,500,21-10-2025,BANK_TRANSFER,
RCP/2025-26/019963,INV/2025-26/023133,4000,03-12-2025,CASH,
RCP/2025-26/019964,INV/2025-26/023134,4000,15-01-2026,BANK_TRANSFER,
RCP/2025-26/019973,INV/2025-26/023144,4000,14-05-2025,UPI,
RCP/2025-26/019992,INV/2025-26/023165,4000,17-08-2025,UPI,
RCP/2025-26/020003,INV/2025-26/023176,1500,21-04-2025,CASH,
RCP/2025-26/020004,INV/2025-26/023177,500,14-04-2025,CASH,
RCP/2025-26/020016,INV/2025-26/023191,8000,21-04-2025,UPI,
RCP/2025-26/020017,INV/2025-26/023193,1000,13-04-2025,CHEQUE,
RCP/2025-26/020020,INV/2025-26/023197,4000,12-04-2025,CASH,
RCP/2025-26/020024,INV/2025-26/023201,4000,07-08-2025,UPI,
RCP/2025-26/020029,INV/2025-26/023207,4000,11-02-2026,CHEQUE,
RCP/2025-26/020030,INV/2025-26/023209,8000,18-04-2025,UPI,
RCP/2025-26/020048,INV/2025-26/023230,1500,15-04-2025,CASH,
RCP/2025-26/020051,INV/2025-26/023233,4000,23-04-2025,CHEQUE,
RCP/2025-26/020059,INV/2025-26/023241,4000,19-12-2025,ONLINE,
RCP/2025-26/020071,INV/2025-26/023255,4000,12-08-2025,ONLINE,
RCP/2025-26/020074,INV/2025-26/023258,4000,04-11-2025,UPI,
RCP/2025-26/020077,INV/2025-26/023262,4000,04-03-2026,UPI,
RCP/2025-26/020082,INV/2025-26/023267,500,15-04-2025,CASH,
RCP/2025-26/020083,INV/2025-26/023268,500,23-10-2025,UPI,
RCP/2025-26/020089,INV/2025-26/023278,4000,16-01-2026,BANK_TRANSFER,
RCP/2025-26/020092,INV/2025-26/023281,8000,23-04-2025,ONLINE,
RCP/2025-26/020101,INV/2025-26/023292,4000,11-09-2025,UPI,
RCP/2025-26/020104,INV/2025-26/023295,4000,10-12-2025,ONLINE,
RCP/2025-26/020105,INV/2025-26/023296,4000,19-01-2026,CASH,
RCP/2025-26/020109,INV/2025-26/023301,1000,23-04-2025,CASH,
RCP/2025-26/020110,INV/2025-26/023302,1500,18-04-2025,UPI,
RCP/2025-26/020116,INV/2025-26/023313,4000,10-12-2025,UPI,
RCP/2025-26/020126,INV/2025-26/023325,4000,18-06-2025,CHEQUE,
RCP/2025-26/020130,INV/2025-26/023331,4000,18-12-2025,UPI,
RCP/2025-26/020135,INV/2025-26/023337,1000,24-04-2025,CASH,
RCP/2025-26/020141,INV/2025-26/023343,4000,10-06-2025,CASH,
RCP/2025-26/020147,INV/2025-26/023350,4000,17-01-2026,BANK_TRANSFER,
RCP/2025-26/020148,INV/2025-26/023352,4000,17-03-2026,UPI,
RCP/2025-26/020154,INV/2025-26/023358,500,13-10-2025,BANK_TRANSFER,
RCP/2025-26/020162,INV/2025-26/023368,4000,17-01-2026,CASH,
RCP/2025-26/020163,INV/2025-26/023369,4000,15-02-2026,CASH,
RCP/2025-26/020164,INV/2025-26/023370,4000,17-03-2026,CASH,
RCP/2025-26/020167,INV/2025-26/023373,1000,24-04-2025,UPI,
RCP/2025-26/020169,INV/2025-26/023375,500,24-04-2025,BANK_TRANSFER,
RCP/2025-26/020179,INV/2025-26/023386,4000,02-01-2026,CASH,
RCP/2025-26/020182,INV/2025-26/023389,8000,18-04-2025,CASH,
RCP/2025-26/020185,INV/2025-26/023392,1500,17-04-2025,ONLINE,
RCP/2025-26/020188,INV/2025-26/023395,4000,24-04-2025,UPI,
RCP/2025-26/020194,INV/2025-26/023401,4000,21-10-2025,UPI,
RCP/2025-26/020201,INV/2025-26/023408,2000,17-04-2025,CASH,
RCP/2025-26/020202,INV/2025-26/023409,1000,24-04-2025,ONLINE,
RCP/2025-26/020206,INV/2025-26/023415,4000,17-06-2025,CASH,
RCP/2025-26/020210,INV/2025-26/023422,4000,07-01-2026,UPI,
RCP/2025-26/020213,INV/2025-26/023425,8000,22-04-2025,CHEQUE,
RCP/2025-26/020220,INV/2025-26/023432,4000,17-05-2025,UPI,
RCP/2025-26/020230,INV/2025-26/023442,4000,20-03-2026,CASH,
RCP/2025-26/020238,INV/2025-26/023450,4000,12-05-2025,CHEQUE,
RCP/2025-26/020259,INV/2025-26/023472,4000,11-09-2025,UPI,
RCP/2025-26/020274,INV/2025-26/023488,4000,21-07-2025,CHEQUE,
RCP/2025-26/020275,INV/2025-26/023489,4000,04-08-2025,CHEQUE,
RCP/2025-26/020286,INV/2025-26/023502,500,14-10-2025,ONLINE,
RCP/2025-26/020290,INV/2025-26/023507,4000,04-08-2025,UPI,
RCP/2025-26/020292,INV/2025-26/023510,4000,02-11-2025,BANK_TRANSFER,
RCP/2025-26/020295,INV/2025-26/023514,4000,19-03-2026,UPI,
RCP/2025-26/020306,INV/2025-26/023529,4000,07-12-2025,UPI,
RCP/2025-26/020308,INV/2025-26/023531,4000,17-02-2026,UPI,
RCP/2025-26/020313,INV/2025-26/023537,500,13-04-2025,BANK_TRANSFER,
RCP/2025-26/020319,INV/2025-26/023544,4000,05-09-2025,CHEQUE,
RCP/2025-26/020324,INV/2025-26/023549,4000,11-02-2026,BANK_TRANSFER,
RCP/2025-26/020325,INV/2025-26/023550,4000,03-03-2026,CASH,
RCP/2025-26/020326,INV/2025-26/023551,8000,14-04-2025,BANK_TRANSFER,
RCP/2025-26/020334,INV/2025-26/023561,4000,10-08-2025,CASH,
RCP/2025-26/020338,INV/2025-26/023565,4000,19-12-2025,CHEQUE,
RCP/2025-26/020348,INV/2025-26/023575,4000,25-04-2025,CHEQUE,
RCP/2025-26/020349,INV/2025-26/023576,4000,09-05-2025,BANK_TRANSFER,
RCP/2025-26/020350,INV/2025-26/023577,4000,17-06-2025,ONLINE,
RCP/2025-26/020352,INV/2025-26/023579,4000,15-08-2025,CASH,
RCP/2025-26/020353,INV/2025-26/023580,4000,22-09-2025,CHEQUE,
RCP/2025-26/020354,INV/2025-26/023582,4000,07-11-2025,CHEQUE,
RCP/2025-26/020364,INV/2025-26/023592,500,20-10-2025,UPI,
RCP/2025-26/020365,INV/2025-26/023593,4000,16-04-2025,CASH,
RCP/2025-26/020367,INV/2025-26/023596,4000,11-07-2025,CASH,
RCP/2025-26/020377,INV/2025-26/023606,2000,20-04-2025,BANK_TRANSFER,
RCP/2025-26/020379,INV/2025-26/023608,1500,14-04-2025,ONLINE,
RCP/2025-26/020382,INV/2025-26/023611,4000,18-04-2025,CHEQUE,
RCP/2025-26/020392,INV/2025-26/023623,8000,13-04-2025,CASH,
RCP/2025-26/020402,INV/2025-26/023635,4000,10-10-2025,CASH,
RCP/2025-26/020404,INV/2025-26/023638,4000,18-01-2026,CHEQUE,
RCP/2025-26/020409,INV/2025-26/023643,1000,26-04-2025,BANK_TRANSFER,
RCP/2025-26/020410,INV/2025-26/023644,1500,23-04-2025,BANK_TRANSFER,
RCP/2025-26/020419,INV/2025-26/023653,4000,20-10-2025,CASH,
RCP/2025-26/020428,INV/2025-26/023664,500,20-10-2025,UPI,
RCP/2025-26/020432,INV/2025-26/023669,4000,13-08-2025,BANK_TRANSFER,
RCP/2025-26/020433,INV/2025-26/023670,4000,16-09-2025,CASH,
RCP/2025-26/020442,INV/2025-26/023681,500,18-04-2025,UPI,
RCP/2025-26/020450,INV/2025-26/023692,4000,10-01-2026,CASH,
RCP/2025-26/020457,INV/2025-26/023699,500,23-04-2025,UPI,
RCP/2025-26/020471,INV/2025-26/023715,1000,14-04-2025,UPI,
RCP/2025-26/020474,INV/2025-26/023718,500,18-10-2025,UPI,
RCP/2025-26/020478,INV/2025-26/023724,4000,15-09-2025,UPI,
RCP/2025-26/020480,INV/2025-26/023726,4000,11-11-2025,UPI,
RCP/2025-26/020481,INV/2025-26/023727,4000,15-12-2025,UPI,
RCP/2025-26/020515,INV/2025-26/023765,4000,14-02-2026,CASH,
RCP/2025-26/020517,INV/2025-26/023767,8000,17-04-2025,BANK_TRANSFER,
RCP/2025-26/020527,INV/2025-26/023777,4000,07-08-2025,CASH,
RCP/2025-26/020531,INV/2025-26/023781,4000,16-12-2025,CASH,
RCP/2025-26/020541,INV/2025-26/023793,4000,23-06-2025,CASH,
RCP/2025-26/020547,INV/2025-26/023799,4000,16-12-2025,BANK_TRANSFER,
RCP/2025-26/020552,INV/2025-26/023805,1000,20-04-2025,CHEQUE,
RCP/2025-26/020558,INV/2025-26/023811,4000,10-06-2025,CASH,
RCP/2025-26/020567,INV/2025-26/023822,2000,15-04-2025,CASH,
RCP/2025-26/020573,INV/2025-26/023828,4000,08-05-2025,UPI,
RCP/2025-26/020585,INV/2025-26/023841,1000,25-04-2025,CHEQUE,
RCP/2025-26/020590,INV/2025-26/023847,4000,17-06-2025,CASH,
RCP/2025-26/020591,INV/2025-26/023848,4000,16-07-2025,UPI,
RCP/2025-26/020600,INV/2025-26/023858,2000,26-04-2025,CASH,
RCP/2025-26/020602,INV/2025-26/023860,1500,22-04-2025,CASH,
RCP/2025-26/020605,INV/2025-26/023865,4000,16-06-2025,CASH,
RCP/2025-26/020606,INV/2025-26/023866,4000,22-07-2025,CHEQUE,
RCP/2025-26/020619,INV/2025-26/023879,500,22-04-2025,CASH,
RCP/2025-26/020620,INV/2025-26/023880,500,18-10-2025,UPI,
RCP/2025-26/020626,INV/2025-26/023887,4000,16-10-2025,CASH,
RCP/2025-26/020629,INV/2025-26/023893,8000,13-04-2025,CASH,
RCP/2025-26/020636,INV/2025-26/023900,4000,23-05-2025,ONLINE,
RCP/2025-26/020637,INV/2025-26/023902,4000,08-07-2025,CASH,
RCP/2025-26/020641,INV/2025-26/023906,4000,02-11-2025,UPI,
RCP/2025-26/020643,INV/2025-26/023908,4000,19-01-2026,BANK_TRANSFER,
RCP/2025-26/020654,INV/2025-26/023921,4000,11-08-2025,CHEQUE,
RCP/2025-26/020659,INV/2025-26/023928,4000,18-03-2026,ONLINE,
RCP/2025-26/020660,INV/2025-26/023929,8000,15-04-2025,CHEQUE,
RCP/2025-26/020661,INV/2025-26/023930,2000,17-04-2025,CHEQUE,
RCP/2025-26/020678,INV/2025-26/023952,500,19-10-2025,UPI,
RCP/2025-26/020680,INV/2025-26/023954,4000,11-05-2025,UPI,
RCP/2025-26/020685,INV/2025-26/023960,4000,17-11-2025,CASH,
RCP/2025-26/020687,INV/2025-26/023962,4000,06-01-2026,CHEQUE,
RCP/2025-26/020690,INV/2025-26/023967,1000,18-04-2025,UPI,
RCP/2025-26/020693,INV/2025-26/023971,4000,09-04-2025,UPI,
