invoice_number,admission_number,fee_type,amount,due_date,invoice_date,academic_year
INV/2024-25/015444,STU0350,Tuition Fee,4000,11-05-2024,01-05-2024,2024-25
INV/2024-25/010118,STU0052,Tuition Fee,2000,05-02-2025,26-01-2025,2024-25
INV/2025-26/025601,STU0436,Tuition Fee,4000,05-02-2026,26-01-2026,2025-26
INV/2024-25/013956,STU0267,Tuition Fee,3000,07-11-2024,28-10-2024,2024-25
INV/2023-24/005117,STU0291,Exam Fee,375,16-04-2023,01-04-2023,2023-24
INV/2023-24/001575,STU0093,Tuition Fee,2000,05-02-2024,26-01-2024,2023-24
INV/2024-25/013955,STU0267,Tuition Fee,3000,08-10-2024,28-09-2024,2024-25
INV/2024-25/013365,STU0234,Tuition Fee,3000,05-02-2025,26-01-2025,2024-25
INV/2024-25/011180,STU0113,Tuition Fee,3000,10-07-2024,30-06-2024,2024-25
INV/2023-24/005048,STU0288,Tuition Fee,3000,11-05-2023,01-05-2023,2023-24
INV/2024-25/016062,STU0384,Tuition Fee,4000,07-11-2024,28-10-2024,2024-25
INV/2023-24/007423,STU0420,Tuition Fee,4000,11-04-2023,01-04-2023,2023-24
INV/2024-25/010810,STU0092,Tuition Fee,3000,07-03-2025,25-02-2025,2024-25
INV/2025-26/023418,STU0315,Tuition Fee,4000,08-09-2025,29-08-2025,2025-26
INV/2025-26/019574,STU0101,Lab Fee,1000,16-04-2025,01-04-2025,2025-26
INV/2024-25/012458,STU0184,Tuition Fee,3000,10-07-2024,30-06-2024,2024-25
INV/2024-25/010600,STU0080,Exam Fee,250,13-10-2024,28-09-2024,2024-25
INV/2024-25/011671,STU0140,Tuition Fee,3000,07-12-2024,27-11-2024,2024-25
INV/2024-25/017368,STU0456,Exam Fee,500,13-10-2024,28-09-2024,2024-25
INV/2025-26/018517,STU0043,Tuition Fee,3000,11-04-2025,01-04-2025,2025-26
INV/2024-25/016697,STU0419,Annual Fee,8000,16-04-2024,01-04-2024,2024-25
INV/2025-26/025061,STU0406,Tuition Fee,4000,05-02-2026,26-01-2026,2025-26
INV/2023-24/001697,STU0100,Library Fee,500,16-04-2023,01-04-2023,2023-24
INV/2023-24/002616,STU0152,Exam Fee,375,13-10-2023,28-09-2023,2023-24
INV/2024-25/016345,STU0400,Tuition Fee,4000,10-06-2024,31-05-2024,2024-25
INV/2025-26/023193,STU0302,Library Fee,1000,16-04-2025,01-04-2025,2025-26
INV/2024-25/013134,STU0221,Lab Fee,1000,16-04-2024,01-04-2024,2024-25
INV/2025-26/019066,STU0073,Tuition Fee,3000,06-01-2026,27-12-2025,2025-26
INV/2024-25/012792,STU0202,Lab Fee,1000,16-04-2024,01-04-2024,2024-25
INV/2024-25/012898,STU0208,Tuition Fee,3000,07-03-2025,25-02-2025,2024-25
INV/2024-25/014045,STU0272,Tuition Fee,3000,08-10-2024,28-09-2024,2024-25
INV/2025-26/020626,STU0160,Tuition Fee,3000,10-07-2025,30-06-2025,2025-26
INV/2025-26/023244,STU0305,Tuition Fee,4000,07-03-2026,25-02-2026,2025-26
INV/2023-24/004083,STU0234,Tuition Fee,3000,07-12-2023,27-11-2023,2023-24
INV/2024-25/010511,STU0075,Annual Fee,5000,16-04-2024,01-04-2024,2024-25
INV/2024-25/013418,STU0237,Tuition Fee,3000,06-01-2025,27-12-2024,2024-25
INV/2025-26/022009,STU0237,Tuition Fee,3000,11-04-2025,01-04-2025,2025-26
INV/2025-26/020652,STU0161,Tuition Fee,3000,07-03-2026,25-02-2026,2025-26
INV/2023-24/006535,STU0370,Annual Fee,8000,16-04-2023,01-04-2023,2023-24
INV/2023-24/000609,STU0036,Library Fee,500,16-04-2023,01-04-2023,2023-24
INV/2025-26/020770,STU0168,Tuition Fee,3000,10-07-2025,30-06-2025,2025-26
INV/2025-26/024522,STU0376,Tuition Fee,4000,07-03-2026,25-02-2026,2025-26
INV/2024-25/014370,STU0290,Tuition Fee,4000,07-11-2024,28-10-2024,2024-25
INV/2025-26/024196,STU0358,Tuition Fee,4000,06-01-2026,27-12-2025,2025-26
INV/2024-25/011967,STU0156,Exam Fee,375,16-04-2024,01-04-2024,2024-25
INV/2025-26/018788,STU0058,Tuition Fee,3000,11-05-2025,01-05-2025,2025-26
INV/2023-24/004526,STU0259,Tuition Fee,3000,11-05-2023,01-05-2023,2023-24
INV/2024-25/014742,STU0311,Tuition Fee,4000,11-05-2024,01-05-2024,2024-25
INV/2025-26/020470,STU0151,Tuition Fee,3000,06-01-2026,27-12-2025,2025-26
INV/2024-25/015341,STU0344,Tuition Fee,4000,08-10-2024,28-09-2024,2024-25
INV/2024-25/012550,STU0189,Tuition Fee,3000,08-09-2024,29-08-2024,2024-25
INV/2024-25/012475,STU0185,Tuition Fee,3000,10-06-2024,31-05-2024,2024-25
INV/2025-26/018375,STU0034,Library Fee,500,16-04-2025,01-04-2025,2025-26
INV/2023-24/001600,STU0095,Tuition Fee,2000,11-05-2023,01-05-2023,2023-24
INV/2023-24/001109,STU0066,Tuition Fee,2000,10-07-2023,30-06-2023,2023-24
INV/2025-26/024589,STU0380,Tuition Fee,4000,08-10-2025,28-09-2025,2025-26
INV/2023-24/000631,STU0038,Tuition Fee,2000,11-05-2023,01-05-2023,2023-24
INV/2024-25/014694,STU0308,Tuition Fee,4000,07-11-2024,28-10-2024,2024-25
INV/2023-24/006810,STU0385,Exam Fee,500,13-10-2023,28-09-2023,2023-24
INV/2025-26/025267,STU0418,Tuition Fee,4000,11-04-2025,01-04-2025,2025-26
INV/2025-26/024581,STU0379,Exam Fee,500,16-04-2025,01-04-2025,2025-26
INV/2023-24/003112,STU0180,Tuition Fee,3000,06-01-2024,27-12-2023,2023-24
INV/2023-24/007836,STU0442,Exam Fee,500,13-10-2023,28-09-2023,2023-24
INV/2024-25/015242,STU0338,Sports Fee,1500,16-04-2024,01-04-2024,2024-25
INV/2023-24/004520,STU0258,Lab Fee,1000,16-04-2023,01-04-2023,2023-24
INV/2025-26/025076,STU0407,Tuition Fee,4000,07-11-2025,28-10-2025,2025-26
INV/2025-26/024703,STU0386,Annual Fee,8000,16-04-2025,01-04-2025,2025-26
INV/2024-25/010873,STU0096,Tuition Fee,3000,10-06-2024,31-05-2024,2024-25
INV/2023-24/002307,STU0135,Library Fee,500,16-04-2023,01-04-2023,2023-24
INV/2023-24/004412,STU0252,Lab Fee,1000,16-04-2023,01-04-2023,2023-24
INV/2024-25/010623,STU0082,Tuition Fee,3000,09-08-2024,30-07-2024,2024-25
INV/2024-25/010244,STU0060,Tuition Fee,2000,11-04-2024,01-04-2024,2024-25
INV/2025-26/018382,STU0035,Tuition Fee,2000,10-07-2025,30-06-2025,2025-26
INV/2024-25/011160,STU0112,Tuition Fee,3000,11-05-2024,01-05-2024,2024-25
INV/2024-25/015377,STU0346,Tuition Fee,4000,08-10-2024,28-09-2024,2024-25
INV/2025-26/020270,STU0140,Tuition Fee,3000,07-11-2025,28-10-2025,2025-26
INV/2025-26/018956,STU0067,Tuition Fee,3000,07-11-2025,28-10-2025,2025-26
INV/2023-24/004560,STU0260,Exam Fee,375,13-10-2023,28-09-2023,2023-24
INV/2024-25/012243,STU0172,Tuition Fee,3000,09-08-2024,30-07-2024,2024-25
INV/2023-24/008071,STU0456,Tuition Fee,4000,11-04-2023,01-04-2023,2023-24
INV/2023-24/008649,STU0488,Tuition Fee,4000,10-06-2023,31-05-2023,2023-24
INV/2025-26/020617,STU0159,Annual Fee,6000,16-04-2025,01-04-2025,2025-26
INV/2023-24/001567,STU0093,Tuition Fee,2000,10-06-2023,31-05-2023,2023-24
INV/2023-24/005945,STU0337,Exam Fee,500,16-04-2023,01-04-2023,2023-24
INV/2025-26/022623,STU0271,Tuition Fee,4000,10-06-2025,31-05-2025,2025-26
INV/2023-24/002771,STU0161,Tuition Fee,3000,05-02-2024,26-01-2024,2023-24
INV/2023-24/003952,STU0227,Tuition Fee,3000,10-07-2023,30-06-2023,2023-24
INV/2025-26/019725,STU0110,Tuition Fee,3000,10-06-2025,31-05-2025,2025-26
INV/2024-25/013121,STU0221,Tuition Fee,3000,11-04-2024,01-04-2024,2024-25
INV/2023-24/006895,STU0390,Annual Fee,8000,16-04-2023,01-04-2023,2023-24
INV/2024-25/013998,STU0269,Lab Fee,1000,16-04-2024,01-04-2024,2024-25
INV/2025-26/020471,STU0151,Tuition Fee,3000,05-02-2026,26-01-2026,2025-26
INV/2024-25/014394,STU0291,Lab Fee,2000,16-04-2024,01-04-2024,2024-25
INV/2024-25/015004,STU0325,Tuition Fee,4000,07-03-2025,25-02-2025,2024-25
INV/2025-26/024276,STU0362,Exam Fee,500,13-10-2025,28-09-2025,2025-26
INV/2025-26/018941,STU0066,Tuition Fee,3000,05-02-2026,26-01-2026,2025-26
INV/2024-25/009335,STU0006,Tuition Fee,2000,06-01-2025,27-12-2024,2024-25
INV/2024-25/014911,STU0320,Tuition Fee,4000,07-12-2024,27-11-2024,2024-25
INV/2024-25/015263,STU0340,Tuition Fee,4000,11-04-2024,01-04-2024,2024-25
INV/2024-25/009395,STU0010,Tuition Fee,2000,11-05-2024,01-05-2024,2024-25
INV/2023-24/005323,STU0303,Tuition Fee,3000,08-10-2023,28-09-2023,2023-24
INV/2025-26/021835,STU0227,Tuition Fee,3000,08-10-2025,28-09-2025,2025-26
INV/2023-24/001440,STU0085,Tuition Fee,2000,06-03-2024,25-02-2024,2023-24
INV/2024-25/011442,STU0127,Lab Fee,1000,16-04-2024,01-04-2024,2024-25
INV/2023-24/001265,STU0075,Tuition Fee,2000,08-10-2023,28-09-2023,2023-24
INV/2023-24/007014,STU0397,Tuition Fee,4000,08-09-2023,29-08-2023,2023-24
INV/2023-24/003368,STU0194,Lab Fee,1000,16-04-2023,01-04-2023,2023-24
INV/2025-26/018349,STU0033,Tuition Fee,2000,09-08-2025,30-07-2025,2025-26
INV/2025-26/024874,STU0396,Tuition Fee,4000,10-07-2025,30-06-2025,2025-26
INV/2023-24/005717,STU0325,Tuition Fee,4000,09-08-2023,30-07-2023,2023-24
INV/2024-25/015812,STU0370,Tuition Fee,4000,06-01-2025,27-12-2024,2024-25
INV/2023-24/007734,STU0437,Tuition Fee,4000,08-09-2023,29-08-2023,2023-24
INV/2025-26/024765,STU0390,Tuition Fee,4000,10-06-2025,31-05-2025,2025-26
INV/2025-26/021668,STU0218,Tuition Fee,3000,11-05-2025,01-05-2025,2025-26
INV/2025-26/021913,STU0231,Annual Fee,6000,16-04-2025,01-04-2025,2025-26
INV/2023-24/005727,STU0325,Library Fee,1000,16-04-2023,01-04-2023,2023-24
INV/2023-24/003472,STU0200,Tuition Fee,3000,06-01-2024,27-12-2023,2023-24
INV/2025-26/019915,STU0120,Annual Fee,6000,16-04-2025,01-04-2025,2025-26
INV/2025-26/024249,STU0361,Tuition Fee,4000,07-12-2025,27-11-2025,2025-26
INV/2023-24/003324,STU0192,Tuition Fee,3000,08-09-2023,29-08-2023,2023-24
INV/2025-26/022596,STU0269,Tuition Fee,4000,07-03-2026,25-02-2026,2025-26
INV/2024-25/014070,STU0273,Lab Fee,1000,16-04-2024,01-04-2024,2024-25
INV/2025-26/023593,STU0325,Tuition Fee,4000,11-04-2025,01-04-2025,2025-26
INV/2025-26/024847,STU0394,Annual Fee,8000,16-04-2025,01-04-2025,2025-26
INV/2024-25/015707,STU0364,Annual Fee,8000,16-04-2024,01-04-2024,2024-25
INV/2025-26/023373,STU0312,Library Fee,1000,16-04-2025,01-04-2025,2025-26
INV/2025-26/024237,STU0360,Library Fee,1000,16-04-2025,01-04-2025,2025-26
INV/2024-25/015171,STU0334,Exam Fee,500,16-04-2024,01-04-2024,2024-25
INV/2023-24/002717,STU0158,Tuition Fee,3000,05-02-2024,26-01-2024,2023-24
INV/2024-25/017182,STU0446,Tuition Fee,4000,07-03-2025,25-02-2025,2024-25
INV/2024-25/012995,STU0214,Tuition Fee,3000,11-04-2024,01-04-2024,2024-25
INV/2024-25/012928,STU0210,Tuition Fee,3000,08-09-2024,29-08-2024,2024-25
INV/2025-26/018878,STU0063,Tuition Fee,3000,11-05-2025,01-05-2025,2025-26
INV/2025-26/024875,STU0396,Tuition Fee,4000,09-08-2025,30-07-2025,2025-26
INV/2023-24/009075,STU0511,Library Fee,1000,16-04-2023,01-04-2023,2023-24
INV/2024-25/014682,STU0307,Lab Fee,2000,16-04-2024,01-04-2024,2024-25
INV/2023-24/008109,STU0458,Tuition Fee,4000,10-06-2023,31-05-2023,2023-24
INV/2025-26/024254,STU0361,Lab Fee,2000,16-04-2025,01-04-2025,2025-26
INV/2023-24/001806,STU0107,Tuition Fee,2000,10-07-2023,30-06-2023,2023-24
INV/2023-24/004184,STU0240,Tuition Fee,3000,11-05-2023,01-05-2023,2023-24
INV/2025-26/018238,STU0026,Annual Fee,5000,16-04-2025,01-04-2025,2025-26
INV/2023-24/006459,STU0366,Tuition Fee,4000,07-12-2023,27-11-2023,2023-24
INV/2025-26/019316,STU0087,Tuition Fee,3000,07-11-2025,28-10-2025,2025-26
INV/2023-24/004599,STU0263,Tuition Fee,3000,10-06-2023,31-05-2023,2023-24
INV/2024-25/015193,STU0336,Tuition Fee,4000,10-06-2024,31-05-2024,2024-25
INV/2025-26/017812,STU0001,Tuition Fee,2000,07-03-2026,25-02-2026,2025-26
INV/2023-24/003364,STU0194,Tuition Fee,3000,06-01-2024,27-12-2023,2023-24
INV/2025-26/023348,STU0311,Tuition Fee,4000,07-11-2025,28-10-2025,2025-26
INV/2024-25/015417,STU0348,Tuition Fee,4000,05-02-2025,26-01-2025,2024-25
INV/2024-25/017181,STU0446,Tuition Fee,4000,05-02-2025,26-01-2025,2024-25
INV/2025-26/019052,STU0072,Lab Fee,1000,16-04-2025,01-04-2025,2025-26
INV/2024-25/011645,STU0139,Tuition Fee,3000,11-04-2024,01-04-2024,2024-25
INV/2025-26/022028,STU0238,Tuition Fee,3000,11-05-2025,01-05-2025,2025-26
INV/2023-24/005749,STU0327,Tuition Fee,4000,11-04-2023,01-04-2023,2023-24
INV/2024-25/015467,STU0351,Tuition Fee,4000,08-10-2024,28-09-2024,2024-25
INV/2025-26/024758,STU0389,Lab Fee,2000,16-04-2025,01-04-2025,2025-26
INV/2024-25/014200,STU0280,Exam Fee,375,13-10-2024,28-09-2024,2024-25
INV/2025-26/018859,STU0062,Tuition Fee,3000,11-04-2025,01-04-2025,2025-26
INV/2023-24/000007,STU0001,Tuition Fee,2000,08-10-2023,28-09-2023,2023-24
INV/2025-26/020904,STU0175,Tuition Fee,3000,07-03-2026,25-02-2026,2025-26
INV/2023-24/006414,STU0363,Exam Fee,500,13-10-2023,28-09-2023,2023-24
INV/2023-24/000999,STU0059,Annual Fee,5000,16-04-2023,01-04-2023,2023-24
INV/2023-24/000826,STU0049,Tuition Fee,2000,06-01-2024,27-12-2023,2023-24
INV/2024-25/011306,STU0120,Tuition Fee,3000,10-07-2024,30-06-2024,2024-25
INV/2023-24/005615,STU0319,Tuition Fee,3000,05-02-2024,26-01-2024,2023-24
INV/2025-26/019214,STU0081,Lab Fee,1000,16-04-2025,01-04-2025,2025-26
INV/2024-25/014478,STU0296,Tuition Fee,4000,07-11-2024,28-10-2024,2024-25
INV/2025-26/020183,STU0135,Tuition Fee,3000,05-02-2026,26-01-2026,2025-26
INV/2025-26/022116,STU0242,Exam Fee,500,13-10-2025,28-09-2025,2025-26
INV/2023-24/003342,STU0193,Tuition Fee,3000,08-09-2023,29-08-2023,2023-24
INV/2025-26/024158,STU0356,Tuition Fee,4000,07-11-2025,28-10-2025,2025-26
INV/2024-25/013574,STU0246,Tuition Fee,3000,10-07-2024,30-06-2024,2024-25
INV/2024-25/015028,STU0326,Exam Fee,500,13-10-2024,28-09-2024,2024-25
INV/2023-24/003046,STU0176,Sports Fee,1000,16-04-2023,01-04-2023,2023-24
INV/2024-25/012725,STU0199,Tuition Fee,3000,11-04-2024,01-04-2024,2024-25
INV/2023-24/002461,STU0144,Tuition Fee,3000,08-10-2023,28-09-2023,2023-24
INV/2023-24/008075,STU0456,Tuition Fee,4000,09-08-2023,30-07-2023,2023-24
INV/2024-25/015758,STU0367,Tuition Fee,4000,06-01-2025,27-12-2024,2024-25
INV/2023-24/001262,STU0075,Tuition Fee,2000,10-07-2023,30-06-2023,2023-24
INV/2023-24/003356,STU0194,Tuition Fee,3000,11-05-2023,01-05-2023,2023-24
INV/2024-25/016502,STU0408,Sports Fee,1500,16-04-2024,01-04-2024,2024-25
INV/2025-26/022234,STU0249,Tuition Fee,4000,06-01-2026,27-12-2025,2025-26
INV/2023-24/003986,STU0229,Tuition Fee,3000,11-05-2023,01-05-2023,2023-24
INV/2023-24/003200,STU0185,Tuition Fee,3000,07-11-2023,28-10-2023,2023-24
INV/2023-24/000758,STU0045,Tuition Fee,2000,06-01-2024,27-12-2023,2023-24
INV/2025-26/023124,STU0298,Exam Fee,500,13-10-2025,28-09-2025,2025-26
INV/2024-25/014555,STU0300,Annual Fee,8000,16-04-2024,01-04-2024,2024-25
INV/2024-25/011517,STU0131,Exam Fee,375,16-04-2024,01-04-2024,2024-25
INV/2024-25/011396,STU0125,Tuition Fee,3000,10-07-2024,30-06-2024,2024-25
INV/2023-24/005564,STU0316,Lab Fee,1000,16-04-2023,01-04-2023,2023-24
INV/2024-25/016163,STU0390,Tuition Fee,4000,11-04-2024,01-04-2024,2024-25
INV/2024-25/016848,STU0428,Tuition Fee,4000,11-05-2024,01-05-2024,2024-25
INV/2023-24/008401,STU0474,Tuition Fee,4000,08-10-2023,28-09-2023,2023-24
INV/2023-24/004698,STU0268,Tuition Fee,3000,06-03-2024,25-02-2024,2023-24
INV/2024-25/014517,STU0298,Tuition Fee,4000,05-02-2025,26-01-2025,2024-25
INV/2025-26/023978,STU0346,Tuition Fee,4000,07-11-2025,28-10-2025,2025-26
INV/2025-26/023078,STU0296,Tuition Fee,4000,07-11-2025,28-10-2025,2025-26
INV/2023-24/002074,STU0122,Sports Fee,1000,16-04-2023,01-04-2023,2023-24
INV/2023-24/000087,STU0006,Tuition Fee,2000,11-05-2023,01-05-2023,2023-24
INV/2024-25/012135,STU0166,Tuition Fee,3000,09-08-2024,30-07-2024,2024-25
INV/2025-26/023036,STU0294,Tuition Fee,4000,11-05-2025,01-05-2025,2025-26
INV/2023-24/007168,STU0405,Sports Fee,1500,16-04-2023,01-04-2023,2023-24
INV/2025-26/021981,STU0235,Tuition Fee,3000,07-12-2025,27-11-2025,2025-26
INV/2024-25/016404,STU0403,Tuition Fee,4000,07-11-2024,28-10-2024,2024-25
INV/2025-26/022876,STU0285,Tuition Fee,4000,10-07-2025,30-06-2025,2025-26
INV/2024-25/017547,STU0466,Exam Fee,500,16-04-2024,01-04-2024,2024-25
INV/2023-24/006670,STU0378,Tuition Fee,4000,10-07-2023,30-06-2023,2023-24
INV/2024-25/010109,STU0052,Tuition Fee,2000,11-05-2024,01-05-2024,2024-25
INV/2025-26/024855,STU0395,Tuition Fee,4000,10-06-2025,31-05-2025,2025-26
INV/2025-26/020137,STU0133,Tuition Fee,3000,11-04-2025,01-04-2025,2025-26
INV/2025-26/022206,STU0247,Exam Fee,500,13-10-2025,28-09-2025,2025-26
INV/2024-25/017793,STU0480,Tuition Fee,4000,05-02-2025,26-01-2025,2024-25
INV/2024-25/014617,STU0304,Tuition Fee,4000,10-06-2024,31-05-2024,2024-25
INV/2025-26/022030,STU0238,Tuition Fee,3000,10-07-2025,30-06-2025,2025-26
INV/2024-25/015217,STU0337,Tuition Fee,4000,07-12-2024,27-11-2024,2024-25
INV/2025-26/017879,STU0005,Tuition Fee,2000,05-02-2026,26-01-2026,2025-26
INV/2025-26/021320,STU0198,Lab Fee,1000,16-04-2025,01-04-2025,2025-26
INV/2025-26/019927,STU0121,Tuition Fee,3000,08-10-2025,28-09-2025,2025-26
INV/2023-24/008897,STU0501,Exam Fee,500,16-04-2023,01-04-2023,2023-24
INV/2023-24/003581,STU0206,Tuition Fee,3000,05-02-2024,26-01-2024,2023-24
INV/2024-25/011372,STU0123,Sports Fee,1000,16-04-2024,01-04-2024,2024-25
INV/2024-25/012675,STU0196,Tuition Fee,3000,09-08-2024,30-07-2024,2024-25
INV/2024-25/015594,STU0358,Tuition Fee,4000,07-11-2024,28-10-2024,2024-25
INV/2025-26/019424,STU0093,Tuition Fee,3000,07-11-2025,28-10-2025,2025-26
INV/2024-25/014535,STU0299,Tuition Fee,4000,05-02-2025,26-01-2025,2024-25
INV/2025-26/022345,STU0255,Annual Fee,8000,16-04-2025,01-04-2025,2025-26
INV/2025-26/023579,STU0324,Tuition Fee,4000,09-08-2025,30-07-2025,2025-26
INV/2025-26/022433,STU0260,Tuition Fee,4000,05-02-2026,26-01-2026,2025-26
INV/2024-25/016962,STU0434,Tuition Fee,4000,07-11-2024,28-10-2024,2024-25
INV/2024-25/016586,STU0413,Tuition Fee,4000,06-01-2025,27-12-2024,2024-25
INV/2024-25/014225,STU0282,Tuition Fee,4000,08-10-2024,28-09-2024,2024-25
INV/2025-26/017971,STU0011,Tuition Fee,2000,11-04-2025,01-04-2025,2025-26
INV/2024-25/009746,STU0030,Annual Fee,5000,16-04-2024,01-04-2024,2024-25
INV/2024-25/015257,STU0339,Annual Fee,8000,16-04-2024,01-04-2024,2024-25
INV/2024-25/013345,STU0233,Tuition Fee,3000,07-12-2024,27-11-2024,2024-25
INV/2023-24/004115,STU0236,Tuition Fee,3000,09-08-2023,30-07-2023,2023-24
INV/2025-26/022815,STU0281,Library Fee,1000,16-04-2025,01-04-2025,2025-26
INV/2025-26/023954,STU0345,Tuition Fee,4000,11-05-2025,01-05-2025,2025-26
INV/2025-26/018885,STU0063,Tuition Fee,3000,07-12-2025,27-11-2025,2025-26
INV/2025-26/018813,STU0059,Tuition Fee,3000,07-12-2025,27-11-2025,2025-26
INV/2024-25/014748,STU0311,Tuition Fee,4000,07-11-2024,28-10-2024,2024-25
INV/2023-24/005421,STU0308,Library Fee,500,16-04-2023,01-04-2023,2023-24
INV/2023-24/008146,STU0460,Tuition Fee,4000,10-07-2023,30-06-2023,2023-24
INV/2023-24/006458,STU0366,Tuition Fee,4000,07-11-2023,28-10-2023,2023-24
INV/2024-25/010027,STU0047,Tuition Fee,2000,09-08-2024,30-07-2024,2024-25
INV/2024-25/012657,STU0195,Tuition Fee,3000,09-08-2024,30-07-2024,2024-25
INV/2025-26/021311,STU0198,Tuition Fee,3000,09-08-2025,30-07-2025,2025-26
INV/2023-24/002387,STU0140,Tuition Fee,3000,09-08-2023,30-07-2023,2023-24
INV/2025-26/022701,STU0275,Tuition Fee,4000,07-12-2025,27-11-2025,2025-26
INV/2024-25/015334,STU0343,Exam Fee,500,13-10-2024,28-09-2024,2024-25
INV/2024-25/016764,STU0423,Tuition Fee,4000,07-11-2024,28-10-2024,2024-25
INV/2023-24/003197,STU0185,Tuition Fee,3000,09-08-2023,30-07-2023,2023-24
INV/2024-25/016101,STU0386,Tuition Fee,4000,05-02-2025,26-01-2025,2024-25
INV/2024-25/015619,STU0359,Library Fee,1000,16-04-2024,01-04-2024,2024-25
INV/2023-24/002772,STU0161,Tuition Fee,3000,06-03-2024,25-02-2024,2023-24
INV/2023-24/001825,STU0108,Tuition Fee,2000,08-09-2023,29-08-2023,2023-24
INV/2025-26/022247,STU0250,Tuition Fee,4000,09-08-2025,30-07-2025,2025-26
INV/2025-26/021132,STU0188,Tuition Fee,3000,08-09-2025,29-08-2025,2025-26
INV/2023-24/005145,STU0293,Tuition Fee,3000,07-12-2023,27-11-2023,2023-24
INV/2023-24/001982,STU0117,Tuition Fee,2000,06-01-2024,27-12-2023,2023-24
INV/2023-24/006754,STU0382,Sports Fee,1500,16-04-2023,01-04-2023,2023-24
INV/2024-25/015905,STU0375,Annual Fee,8000,16-04-2024,01-04-2024,2024-25
INV/2024-25/017511,STU0464,Exam Fee,500,16-04-2024,01-04-2024,2024-25
INV/2023-24/003591,STU0207,Tuition Fee,3000,10-06-2023,31-05-2023,2023-24
INV/2023-24/004071,STU0233,Library Fee,500,16-04-2023,01-04-2023,2023-24
INV/2025-26/020166,STU0134,Tuition Fee,3000,07-03-2026,25-02-2026,2025-26
INV/2025-26/022437,STU0260,Library Fee,1000,16-04-2025,01-04-2025,2025-26
INV/2024-25/009672,STU0026,Tuition Fee,2000,08-10-2024,28-09-2024,2024-25
INV/2023-24/008852,STU0499,Tuition Fee,4000,07-11-2023,28-10-2023,2023-24
INV/2024-25/015428,STU0349,Tuition Fee,4000,10-07-2024,30-06-2024,2024-25
INV/2023-24/002554,STU0149,Tuition Fee,3000,06-01-2024,27-12-2023,2023-24
INV/2024-25/014999,STU0325,Tuition Fee,4000,08-10-2024,28-09-2024,2024-25
INV/2025-26/018466,STU0040,Tuition Fee,2000,10-06-2025,31-05-2025,2025-26
INV/2025-26/018735,STU0055,Tuition Fee,3000,10-06-2025,31-05-2025,2025-26
INV/2023-24/006543,STU0371,Tuition Fee,4000,10-06-2023,31-05-2023,2023-24
INV/2024-25/017261,STU0451,Tuition Fee,4000,11-04-2024,01-04-2024,2024-25
INV/2024-25/017378,STU0457,Tuition Fee,4000,06-01-2025,27-12-2024,2024-25
INV/2024-25/013201,STU0225,Tuition Fee,3000,07-12-2024,27-11-2024,2024-25
INV/2024-25/016894,STU0430,Tuition Fee,4000,07-03-2025,25-02-2025,2024-25
INV/2023-24/008235,STU0465,Tuition Fee,4000,10-06-2023,31-05-2023,2023-24
INV/2024-25/017509,STU0464,Library Fee,1000,16-04-2024,01-04-2024,2024-25
INV/2024-25/017648,STU0472,Tuition Fee,4000,06-01-2025,27-12-2024,2024-25
INV/2024-25/013529,STU0243,Annual Fee,6000,16-04-2024,01-04-2024,2024-25
INV/2025-26/024724,STU0387,Sports Fee,1500,16-04-2025,01-04-2025,2025-26
INV/2023-24/008118,STU0458,Tuition Fee,4000,06-03-2024,25-02-2024,2023-24
INV/2025-26/018243,STU0027,Tuition Fee,2000,11-04-2025,01-04-2025,2025-26
INV/2023-24/005282,STU0301,Tuition Fee,3000,11-05-2023,01-05-2023,2023-24
INV/2023-24/008847,STU0499,Tuition Fee,4000,10-06-2023,31-05-2023,2023-24
INV/2024-25/012791,STU0202,Annual Fee,6000,16-04-2024,01-04-2024,2024-25
INV/2025-26/019548,STU0100,Tuition Fee,3000,08-09-2025,29-08-2025,2025-26
INV/2025-26/017913,STU0007,Tuition Fee,2000,05-02-2026,26-01-2026,2025-26
INV/2024-25/014583,STU0302,Tuition Fee,4000,09-08-2024,30-07-2024,2024-25
INV/2023-24/002964,STU0172,Tuition Fee,3000,08-09-2023,29-08-2023,2023-24
INV/2024-25/013470,STU0240,Tuition Fee,3000,07-11-2024,28-10-2024,2024-25
INV/2024-25/011513,STU0131,Annual Fee,6000,16-04-2024,01-04-2024,2024-25
INV/2025-26/025083,STU0407,Library Fee,1000,16-04-2025,01-04-2025,2025-26
INV/2024-25/011485,STU0130,Tuition Fee,3000,10-06-2024,31-05-2024,2024-25
INV/2023-24/002181,STU0128,Library Fee,500,16-04-2023,01-04-2023,2023-24
INV/2023-24/007340,STU0415,Tuition Fee,4000,07-11-2023,28-10-2023,2023-24
INV/2023-24/002788,STU0162,Tuition Fee,3000,06-01-2024,27-12-2023,2023-24
INV/2023-24/005357,STU0305,Tuition Fee,3000,09-08-2023,30-07-2023,2023-24
INV/2024-25/015888,STU0374,Lab Fee,2000,16-04-2024,01-04-2024,2024-25
INV/2025-26/020749,STU0167,Tuition Fee,3000,11-04-2025,01-04-2025,2025-26
INV/2025-26/022285,STU0252,Tuition Fee,4000,08-10-2025,28-09-2025,2025-26
INV/2024-25/015370,STU0345,Exam Fee,500,13-10-2024,28-09-2024,2024-25
INV/2023-24/006995,STU0396,Tuition Fee,4000,09-08-2023,30-07-2023,2023-24
